yr,blk,AJ01,J11,J13,J14,J15,J16,J17,J18,J19,J110,J111,J112,J113
24,J,111297,3,3914000,27,378386.0,378386.0,615573536.0,0.0,0.0,2588086.0,0.0,1620.0,612985450.0
24,J,111297,12,9995000,0,0.0,0.0,6155735385.0,0.0,0.0,25880867.0,0.0,0.0,6471672103.0
24,J,111298,1,2352002,27,114115.0,114404.0,3948378467.0,0.0,0.0,25090420.0,0.0,34293.28,3913377290.0
24,J,111298,2,2354000,27,62451.0,60058.0,338852000.0,0.0,0.0,2153274.0,0.0,5606.23,350114425.0
24,J,111298,3,3914000,27,74512.0,72586.0,129504000.0,0.0,0.0,822948.0,0.0,1772.81,132095480.0
24,J,111298,12,9995000,0,0.0,0.0,4416734467.0,0.0,0.0,28066642.0,0.0,0.0,4395587195.0
24,J,111299,1,2351199,27,46234.6,41936.0,1554017715.0,0.0,0.0,6969595.0,0.0,36890.69,1705626455.0
24,J,111299,2,2354000,27,26369.79,25039.59,290309980.0,0.0,0.0,6464398.0,0.0,11335.87,298924559.0
24,J,111299,11,9921100,0,0.0,0.0,4400512.0,0.0,0.0,0.0,0.0,0.0,4400512.0
24,J,111299,12,9995000,0,0.0,0.0,1848728207.0,0.0,0.0,13433993.0,0.0,0.0,2008951526.0
24,J,111300,1,2352099,27,37035.27,31562.8,1194077028.0,56860810.0,0.0,3267035.0,0.0,35926.76,1330557307.0
24,J,111300,2,2354000,27,24197.14,20979.54,241290514.0,32202383.0,0.0,0.0,0.0,9966.29,241155658.0
24,J,111300,11,9921100,0,0.0,0.0,13353901.0,406102.0,0.0,0.0,0.0,0.0,12947799.0
24,J,111300,12,9995000,0,0.0,0.0,1448721443.0,89469295.0,0.0,3267035.0,0.0,0.0,1584660764.0
24,J,111301,1,2352002,27,42156.7,28687.7,1096780128.0,52227625.0,0.0,2330374.0,0.0,36329.93,1531549954.0
24,J,111301,2,2354000,27,24365.9,14765.9,127838101.0,14680733.0,0.0,258908.0,0.0,7645.89,186299012.0
24,J,111301,3,3912006,27,10800.38,10800.38,2725044.0,0.0,0.0,0.0,0.0,252.31,2725044.0
24,J,111301,11,9921100,0,0.0,0.0,2725044.0,0.0,0.0,0.0,0.0,0.0,2725044.0
24,J,111301,12,9995000,0,0.0,0.0,1230068317.0,66908358.0,0.0,2589282.0,0.0,0.0,1723299054.0
24,J,111302,1,2352002,27,12337.0,17304.55,618763503.0,0.0,0.0,3019746.0,0.0,35582.77,438984587.0
24,J,111302,2,2354000,27,10498.0,11575.0,98064000.0,0.0,0.0,1024180.0,0.0,8383.57,88010715.0
24,J,111302,3,3912006,27,12518.0,14214.0,1439661.0,0.0,0.0,0.0,0.0,101.28,1267882.0
24,J,111302,11,9921100,0,0.0,0.0,8146026.0,0.0,0.0,0.0,0.0,0.0,8146026.0
24,J,111302,12,9995000,0,0.0,0.0,726413190.0,0.0,0.0,4043926.0,0.0,0.0,536409210.0
24,J,111303,1,2352002,27,13467.5,17648.35,612283824.0,30614191.0,0.0,1155498.0,0.0,32893.39,442991788.0
24,J,111303,2,2354000,27,6710.2,8685.8,87913920.0,15591133.0,0.0,0.0,0.0,8326.55,55872846.0
24,J,111303,4,3912006,27,5827.13,5827.13,2190302.0,0.0,0.0,0.0,0.0,375.88,2190302.0
24,J,111303,12,9995000,0,0.0,0.0,702388046.0,46205324.0,0.0,1155498.0,0.0,0.0,501054936.0
24,J,111304,1,2352002,27,124758.42,121321.91,4451453872.0,0.0,0.0,7517299.0,0.0,36629.3,4569813527.0
24,J,111304,2,2354000,27,44817.92,48160.7,217837104.0,0.0,0.0,0.0,0.0,4523.13,202717276.0
24,J,111304,3,3914000,27,25440.56,31119.59,65351131.0,0.0,0.0,0.0,0.0,2100.0,53425169.0
24,J,111304,11,9921100,0,0.0,0.0,947118.0,0.0,0.0,0.0,0.0,0.0,947118.0
24,J,111304,12,9995000,0,0.0,0.0,4735589225.0,0.0,0.0,7517299.0,0.0,0.0,4826903090.0
24,J,111305,1,2352002,27,28759.74,26380.0,992114623.0,0.0,0.0,1886960.0,0.0,37537.06,1079556108.0
24,J,111305,2,2354000,27,12423.01,16099.3,137575697.0,0.0,0.0,471740.0,0.0,8516.14,105796142.0
24,J,111305,3,3914000,27,1712.18,119.07,197664.0,0.0,0.0,0.0,0.0,1660.07,2842331.0
24,J,111305,11,9921100,0,0.0,0.0,12127057.0,0.0,0.0,0.0,0.0,0.0,12127057.0
24,J,111305,12,9995000,0,0.0,0.0,1142015041.0,0.0,0.0,2358700.0,0.0,0.0,1200321638.0
24,J,111306,1,2352002,27,224456.0,187339.0,6953898262.0,0.0,0.0,76621619.0,0.0,36710.33,8239853988.0
24,J,111306,2,2354000,27,118240.0,116851.0,1200660212.0,0.0,0.0,0.0,0.0,10275.14,1214932379.0
24,J,111306,3,3914000,27,189346.0,198469.0,457405343.0,0.0,0.0,0.0,0.0,2304.67,436379848.0
24,J,111306,4,3912006,27,13061.0,13061.0,11755000.0,0.0,0.0,0.0,0.0,900.01,11755000.0
24,J,111306,11,9921100,0,0.0,0.0,13862893.0,0.0,0.0,0.0,0.0,0.0,13862893.0
24,J,111306,12,9995000,0,0.0,0.0,8637581710.0,0.0,0.0,76621619.0,0.0,0.0,9916784108.0
24,J,111307,1,2352002,27,27061.0,30796.0,1169991321.0,55707208.0,166916.0,2344595.0,0.0,36101.2,976934614.0
24,J,111307,2,2354000,27,16365.0,17881.0,175170003.0,28517196.0,0.0,0.0,0.0,8201.6,134219182.0
24,J,111307,11,9921100,0,0.0,0.0,5484946.0,0.0,0.0,0.0,0.0,0.0,5484946.0
24,J,111307,12,9995000,0,0.0,0.0,1350646270.0,84224404.0,166916.0,2344595.0,0.0,0.0,1116638742.0
24,J,111309,1,2352002,27,22307.55,26099.7,967903866.0,46087424.0,67955.0,2416432.0,0.0,35223.86,785757912.0
24,J,111309,2,2354000,27,11992.8,13741.4,124884039.0,20808111.0,0.0,2756000.0,0.0,7373.33,88426917.0
24,J,111309,3,3914000,27,2390.84,2390.84,5264611.0,250696.0,0.0,53265.0,0.0,2074.86,4960650.0
24,J,111309,11,9921100,0,0.0,0.0,3509025.0,0.0,0.0,80497.0,0.0,0.0,3428528.0
24,J,111309,12,9995000,0,0.0,0.0,1101561541.0,67146231.0,67955.0,5306194.0,0.0,0.0,882574007.0
24,J,111310,1,2352002,27,32245.5,31153.7,1176284438.0,56013545.0,0.0,1431047.0,0.0,35913.55,1158050256.0
24,J,111310,2,2354000,27,29333.0,17296.19,172312400.0,23248113.0,0.0,0.0,0.0,8618.33,252801497.0
24,J,111310,3,3912006,27,15898.92,15898.92,5976086.0,0.0,0.0,0.0,0.0,375.88,5976086.0
24,J,111310,12,9995000,0,0.0,0.0,1354572924.0,79261658.0,0.0,1431047.0,0.0,0.0,1416827839.0
24,J,111311,1,2351101,27,87921.0,80320.0,3008294036.0,0.0,0.0,37108204.0,0.0,36991.86,3252360925.0
24,J,111311,2,2354000,27,39663.0,33752.0,225510144.0,0.0,0.0,0.0,0.0,6681.39,265003817.0
24,J,111311,3,3914000,27,79353.0,79004.0,146828844.0,0.0,0.0,2789261.0,0.0,1823.19,144675878.0
24,J,111311,4,3912006,27,34895.0,35398.0,13308925.0,0.0,0.0,0.0,0.0,375.98,13119807.0
24,J,111311,12,9995000,0,0.0,0.0,3393941949.0,0.0,0.0,39897465.0,0.0,0.0,3675160427.0
24,J,111312,1,2352002,27,30593.55,27992.2,1099326499.0,52343715.0,108688.0,3257096.0,0.0,37282.42,1140601627.0
24,J,111312,2,2354000,27,18510.48,13346.08,134234601.0,18046559.0,0.0,0.0,0.0,8705.78,161148174.0
24,J,111312,11,9921100,0,0.0,0.0,3110703.0,367926.0,16161.0,0.0,0.0,0.0,2726616.0
24,J,111312,12,9995000,0,0.0,0.0,1236671803.0,70758200.0,124849.0,3257096.0,0.0,0.0,1304476417.0
24,J,111313,1,2351101,27,46.52,1015.45,34449455.0,0.0,0.0,4448.0,0.0,33920.93,1578002.0
24,J,111313,2,2354000,27,32.88,719.02,6634638.0,0.0,0.0,857.0,0.0,9226.18,303387.0
24,J,111313,12,9995000,0,0.0,0.0,41084093.0,0.0,0.0,5305.0,0.0,0.0,1881389.0
24,J,111314,1,2352099,27,17488.96,16961.52,641732000.0,0.0,0.0,1347200.0,0.0,37755.15,660298378.0
24,J,111314,2,2354000,27,9919.08,9919.08,73153000.0,0.0,0.0,168400.0,0.0,7358.0,72984600.0
24,J,111314,3,3912006,27,32324.86,32324.86,9152000.0,0.0,0.0,101040.0,0.0,280.0,9050960.0
24,J,111314,4,3914000,27,4976.32,4976.32,8970000.0,0.0,0.0,67360.0,0.0,1789.0,8902640.0
24,J,111314,12,9995000,0,0.0,0.0,733007000.0,0.0,0.0,1684000.0,0.0,0.0,751236578.0
24,J,111315,1,2352002,27,17247.89,14445.0,602218435.0,0.0,0.0,24977150.0,0.0,39961.32,689248473.0
24,J,111315,2,2354000,27,242.86,242.86,1104352.0,0.0,0.0,25429.0,0.0,4442.57,1078923.0
24,J,111315,12,9995000,0,0.0,0.0,603322787.0,0.0,0.0,25002579.0,0.0,0.0,690327396.0
24,J,111316,1,2352001,27,165255.43,142934.31,5238122969.0,0.0,0.0,89000185.0,0.0,36024.4,5953227732.0
24,J,111316,2,2354000,27,15569.06,11835.99,109850000.0,0.0,0.0,649000.0,0.0,9226.18,143642912.0
24,J,111316,3,3912006,27,53740.39,53740.39,20199936.0,0.0,0.0,0.0,0.0,375.88,20199936.0
24,J,111316,4,4232099,27,5641.58,5641.58,1018633700.0,0.0,0.0,0.0,0.0,180558.13,1018633700.0
24,J,111316,5,3914000,27,480856.5,480856.5,1040842750.0,0.0,0.0,0.0,0.0,2164.56,1040842750.0
24,J,111316,12,9995000,0,0.0,0.0,7427649355.0,0.0,0.0,89649185.0,0.0,0.0,8176547030.0
24,J,111317,1,2352001,27,143136.0,118055.0,4151511193.0,0.0,0.0,48754031.0,0.0,34752.93,4974395402.0
24,J,111317,2,3464100,27,332.41,273.55,6159148.0,0.0,0.0,73241.0,0.0,22247.81,7395429.0
24,J,111317,12,9995000,0,0.0,0.0,4157670341.0,0.0,0.0,48827272.0,0.0,0.0,4981790831.0
24,J,111318,1,2352002,27,68770.0,56391.0,2041362871.0,0.0,0.0,6820945.0,0.0,36079.2,2481166290.0
24,J,111318,2,2354000,27,49510.0,40591.0,332733007.0,0.0,0.0,1112807.0,0.0,8169.8,404486613.0
24,J,111318,3,3914000,27,19310.0,15915.0,22193289.0,0.0,0.0,72052.0,0.0,1389.96,26840156.0
24,J,111318,12,9995000,0,0.0,0.0,2396289167.0,0.0,0.0,8005804.0,0.0,0.0,2912493059.0
24,J,111319,1,2352001,27,59836.0,51210.0,1882517936.0,0.0,0.0,8405478.0,0.0,36596.61,2189794826.0
24,J,111319,2,2351199,27,1242.0,1063.0,29455945.0,0.0,0.0,131167.0,0.0,27586.81,34262817.0
24,J,111319,3,2354000,27,36495.0,31234.0,266587257.0,0.0,0.0,1190295.0,0.0,8497.05,310099959.0
24,J,111319,4,3914000,27,10764.0,9192.0,13605367.0,0.0,0.0,61668.0,0.0,1473.42,15859919.0
24,J,111319,12,9995000,0,0.0,0.0,2192166505.0,0.0,0.0,9788608.0,0.0,0.0,2550017521.0
24,J,111320,1,2352001,27,142684.0,116134.0,3962534537.0,0.0,0.0,70410495.0,24092712.0,33721.54,4811523510.0
24,J,111320,2,3413101,12,20556522.0,16731236.0,1621256802.0,0.0,0.0,28810184.0,29397563.0,96.94,1992648695.0
24,J,111320,3,3914000,27,24463.0,19913.0,16841400.0,0.0,0.0,299068.0,0.0,830.73,20322155.0
24,J,111320,4,3912006,27,13582.0,10918.0,5256388.0,0.0,0.0,99689.0,0.0,472.31,6414937.0
24,J,111320,11,9921100,0,0.0,0.0,4123971.0,0.0,0.0,69782.0,0.0,0.0,4054189.0
24,J,111320,12,9995000,0,0.0,0.0,5610013098.0,0.0,0.0,99689218.0,53490275.0,0.0,6834963486.0
24,J,111321,1,2352002,27,217316.11,185681.19,6140725907.0,0.0,0.0,81034342.0,0.0,32634.92,7092094782.0
24,J,111321,2,2354000,27,137726.92,137726.92,420090528.0,0.0,0.0,5543605.0,0.0,3009.92,414546923.0
24,J,111321,3,3914000,27,92872.86,92872.86,203717175.0,0.0,0.0,2688295.0,0.0,2164.56,201028880.0
24,J,111321,4,3912006,27,14377.86,14377.86,14936158.0,0.0,0.0,197100.0,0.0,1025.12,14739058.0
24,J,111321,12,9995000,0,0.0,0.0,6779469768.0,0.0,0.0,89463342.0,0.0,0.0,7722409643.0
24,J,111322,1,2352001,27,25404.0,27687.0,1028882254.0,48994393.0,0.0,1887572.0,0.0,35323.45,897356859.0
24,J,111322,2,2354000,27,15491.0,15905.0,167316458.0,36600475.0,0.0,0.0,0.0,8218.55,127313505.0
24,J,111322,3,3914000,27,136.0,282.0,837656.0,39888.0,0.0,0.0,0.0,2828.96,384739.0
24,J,111322,4,3912006,27,16996.0,26431.0,6093471.0,0.0,0.0,0.0,0.0,230.54,3918302.0
24,J,111322,11,9921100,0,0.0,0.0,2294888.0,0.0,0.0,0.0,0.0,0.0,2294888.0
24,J,111322,12,9995000,0,0.0,0.0,1205424727.0,85634756.0,0.0,1887572.0,0.0,0.0,1031268293.0
24,J,111323,1,2352001,27,146797.0,133019.0,5473196671.0,260628413.0,0.0,52965065.0,0.0,38788.47,5694030702.0
24,J,111323,2,2354000,27,2151.0,2151.0,6560000.0,1435000.0,0.0,0.0,0.0,2382.61,5125000.0
24,J,111323,3,3912006,27,60632.0,50260.0,15697799.0,747514.0,0.0,0.0,0.0,297.46,18035529.0
24,J,111323,4,3413199,12,23341665.0,21985978.0,1260895827.0,60042658.0,0.0,0.0,0.0,54.62,1274899501.0
24,J,111323,12,9995000,0,0.0,0.0,6756350297.0,322853585.0,0.0,52965065.0,0.0,0.0,6992090732.0
24,J,111324,1,2352002,27,35450.0,55641.0,2082290891.0,0.0,0.0,2832343.0,0.0,37372.77,1324864857.0
24,J,111324,2,2354000,27,19982.0,19312.0,132783101.0,0.0,0.0,0.0,0.0,6875.68,137389806.0
24,J,111324,12,9995000,0,0.0,0.0,2215073992.0,0.0,0.0,2832343.0,0.0,0.0,1462254663.0
24,J,111325,1,2352002,27,106765.0,115976.0,4616206390.0,219770294.0,0.0,7094672.0,0.0,37846.98,4040732886.0
24,J,111325,2,2354000,27,81310.0,92009.0,883207775.0,0.0,0.0,0.0,0.0,9599.15,780506518.0
24,J,111325,3,3914000,27,417360.0,409725.0,851476499.0,35103866.0,0.0,0.0,0.0,1992.49,831585288.0
24,J,111325,4,3912006,27,52637.0,52700.0,20819501.0,1114763.0,0.0,0.0,0.0,373.9,19681182.0
24,J,111325,12,9995000,0,0.0,0.0,6371710165.0,255988923.0,0.0,7094672.0,0.0,0.0,5672505874.0
24,J,111326,1,2352002,27,60257.5,63358.0,2402311470.0,0.0,0.0,49160492.0,0.0,37140.55,2237996702.0
24,J,111326,2,2354000,27,34983.0,53482.73,582961757.0,0.0,0.0,0.0,0.0,10900.0,381314700.0
24,J,111326,3,3914000,27,199040.38,208175.86,374716559.0,0.0,0.0,0.0,0.0,1800.0,358272695.0
24,J,111326,4,3912006,27,22133.64,22133.64,9079864.0,0.0,0.0,0.0,0.0,410.23,9079864.0
24,J,111326,11,9921100,0,0.0,0.0,7881086.0,0.0,0.0,0.0,0.0,0.0,7881086.0
24,J,111326,12,9995000,0,0.0,0.0,3376950736.0,0.0,0.0,49160492.0,0.0,0.0,2994545047.0
24,J,111327,1,2352002,27,153970.0,125652.0,4859164052.0,0.0,0.0,0.0,0.0,38671.6,5954266459.0
24,J,111327,2,3912006,27,74873.0,74905.0,28797657.0,0.0,0.0,0.0,0.0,384.46,28785354.0
24,J,111327,3,2354000,27,96920.0,109610.0,1063168600.0,0.0,0.0,0.0,0.0,9699.56,940081203.0
24,J,111327,4,3914000,27,570313.0,571755.0,399891954.0,0.0,0.0,0.0,0.0,699.41,398883403.0
24,J,111327,5,2353099,9,35060.0,38084.0,591111600.0,0.0,0.0,0.0,0.0,15521.26,544175315.0
24,J,111327,11,9921100,0,0.0,0.0,11628383.0,0.0,0.0,0.0,0.0,0.0,11628383.0
24,J,111327,12,9995000,0,0.0,0.0,6953762246.0,0.0,0.0,0.0,0.0,0.0,7877820117.0
24,J,111328,1,2352002,27,150713.06,143488.6,5475758000.0,0.0,0.0,8621077.0,0.0,38101.54,5742399989.0
24,J,111328,2,2354000,27,67115.8,60678.0,290736000.0,0.0,0.0,0.0,0.0,4791.46,321582439.0
24,J,111328,3,3912006,27,48011.9,48011.9,7202000.0,0.0,0.0,0.0,0.0,150.0,7202000.0
24,J,111328,4,3914000,27,419543.1,427072.75,513099000.0,0.0,0.0,0.0,0.0,1201.43,504052635.0
24,J,111328,12,9995000,0,0.0,0.0,6286795000.0,0.0,0.0,8621077.0,0.0,0.0,6575237063.0
24,J,111330,1,2352002,27,93077.4,77104.0,2959060246.0,178310.0,842.0,8434459.0,0.0,38265.81,3561681646.0
24,J,111330,2,2354000,27,17270.8,14343.0,76468342.0,0.0,0.0,1615877.0,0.0,5218.75,90131908.0
24,J,111330,3,3914000,27,15029.0,32640.6,67264859.0,0.0,0.0,2951154.0,0.0,1970.36,29612528.0
24,J,111330,4,3912006,27,14097.0,40625.0,10562759.0,0.0,0.0,801322.0,0.0,240.28,3387249.0
24,J,111330,11,9921100,0,0.0,0.0,16307921.0,0.0,0.0,0.0,0.0,0.0,16307921.0
24,J,111330,12,9995000,0,0.0,0.0,3129664127.0,178310.0,842.0,13802812.0,0.0,0.0,3701121252.0
24,J,111331,1,2352002,27,88081.0,82281.0,3108251000.0,0.0,0.0,0.0,0.0,37776.05,3327352078.0
24,J,111331,2,2354000,27,49150.0,44220.0,345192000.0,0.0,0.0,0.0,0.0,7806.24,383676771.0
24,J,111331,3,3914000,27,63500.0,54590.0,99032000.0,0.0,0.0,0.0,0.0,1814.11,115195677.0
24,J,111331,4,3912006,27,30500.0,19570.0,6462000.0,0.0,0.0,0.0,0.0,330.2,10071078.0
24,J,111331,11,9921100,0,0.0,0.0,18699000.0,0.0,0.0,0.0,0.0,0.0,18699000.0
24,J,111331,12,9995000,0,0.0,0.0,3577636000.0,0.0,0.0,0.0,0.0,0.0,3854994604.0
24,J,111333,1,2352002,27,15885.0,16202.0,621792787.0,0.0,0.0,1868827.0,0.0,38262.19,607794847.0
24,J,111333,2,3914000,27,2025.0,2625.0,2862333.0,0.0,0.0,0.0,0.0,1090.41,2208085.0
24,J,111333,3,2354000,27,159.0,539.0,1983566.0,0.0,0.0,0.0,0.0,3680.09,585134.0
24,J,111333,11,9921100,0,0.0,0.0,3072507.0,0.0,0.0,0.0,0.0,0.0,3072507.0
24,J,111333,12,9995000,0,0.0,0.0,629711193.0,0.0,0.0,1868827.0,0.0,0.0,613660573.0
24,J,111334,1,2352002,27,27399.0,24703.0,936888005.0,0.0,0.0,12504525.0,0.0,37419.89,1025267497.0
24,J,111334,2,2354000,27,19704.0,17949.79,61273040.0,0.0,0.0,6025500.0,0.0,3077.89,60646811.0
24,J,111334,3,3914000,27,6220.0,2331.0,7594400.0,0.0,0.0,1559686.0,0.0,2588.89,16102926.0
24,J,111334,4,3912006,27,15587.0,14587.0,3573815.0,0.0,0.0,476412.0,0.0,212.34,3309743.0
24,J,111334,11,9921100,0,0.0,0.0,896195.0,0.0,0.0,0.0,0.0,0.0,896195.0
24,J,111334,12,9995000,0,0.0,0.0,1010225455.0,0.0,0.0,20566123.0,0.0,0.0,1106223172.0
24,J,111335,1,2352002,27,14268.61,22210.58,813214530.0,47428907.0,0.0,6057321.0,0.0,34205.69,488067707.0
24,J,111335,2,2354000,27,81675.65,81675.65,353015230.0,0.0,0.0,0.0,0.0,4322.16,353015230.0
24,J,111335,3,3914000,27,72063.64,72063.64,155986079.0,0.0,0.0,0.0,0.0,2164.56,155986079.0
24,J,111335,12,9995000,0,0.0,0.0,1322215839.0,47428907.0,0.0,6057321.0,0.0,0.0,997069016.0
24,J,111336,1,2352002,27,12118.31,10100.0,389266009.0,9429531.0,0.0,3228146.0,0.0,37287.95,451866982.0
24,J,111336,2,2354000,27,12110.09,12110.09,151746020.0,0.0,0.0,0.0,0.0,12530.54,151746020.0
24,J,111336,12,9995000,0,0.0,0.0,541012029.0,9429531.0,0.0,3228146.0,0.0,0.0,603613002.0
24,J,111337,1,2352002,27,37269.0,39762.0,1423889065.0,0.0,0.0,29227491.0,0.0,35075.24,1307219008.0
24,J,111337,2,2354000,27,6370.0,8834.0,92761575.0,0.0,0.0,0.0,0.0,10500.52,66888299.0
24,J,111337,3,3914000,27,3270.0,3363.0,5785000.0,0.0,0.0,0.0,0.0,1720.19,5625022.0
24,J,111337,4,3912006,27,12805.0,13878.0,6523000.0,0.0,0.0,0.0,0.0,470.02,6018664.0
24,J,111337,11,9921100,0,0.0,0.0,6043301.0,0.0,0.0,0.0,0.0,0.0,6043301.0
24,J,111337,12,9995000,0,0.0,0.0,1535001941.0,0.0,0.0,29227491.0,0.0,0.0,1391794294.0
24,J,111338,1,2351102,27,3719.0,3490.0,100636508.0,0.0,0.0,628932.0,0.0,28655.47,106569678.0
24,J,111338,12,9995000,0,0.0,0.0,100636508.0,0.0,0.0,628932.0,0.0,0.0,106569678.0
24,J,111339,1,2351102,27,3590.0,3400.0,103288912.0,0.0,0.0,0.0,0.0,30379.09,109060939.0
24,J,111339,12,9995000,0,0.0,0.0,103288912.0,0.0,0.0,0.0,0.0,0.0,109060939.0
24,J,111340,1,2351102,27,1710.0,1525.0,55471670.0,21390.0,0.0,818543.0,0.0,35824.09,61259194.0
24,J,111340,12,9995000,0,0.0,0.0,55471670.0,21390.0,0.0,818543.0,0.0,0.0,61259194.0
24,J,111341,1,2351102,27,2230.0,2162.0,78465225.0,0.0,0.0,0.0,0.0,36292.89,80933141.0
24,J,111341,12,9995000,0,0.0,0.0,78465225.0,0.0,0.0,0.0,0.0,0.0,80933141.0
24,J,111342,1,2351102,27,711.0,798.0,27138928.0,0.0,0.0,0.0,0.0,34008.68,24180173.0
24,J,111342,12,9995000,0,0.0,0.0,27138928.0,0.0,0.0,0.0,0.0,0.0,24180173.0
24,J,111343,1,2351101,27,4054.3,4012.8,153942925.0,0.0,0.0,3065864.0,0.0,37598.95,152437417.0
24,J,111343,2,3914000,27,4564.0,4564.0,5020514.0,0.0,0.0,0.0,0.0,1100.02,5020514.0
24,J,111343,11,9921100,0,0.0,0.0,148491818.0,0.0,0.0,4508434.0,0.0,0.0,143983384.0
24,J,111343,12,9995000,0,0.0,0.0,307455257.0,0.0,0.0,7574298.0,0.0,0.0,301441315.0
24,J,111344,1,2351102,27,3518.0,3510.0,109411291.0,0.0,0.0,387301.0,0.0,31060.97,109272478.0
24,J,111344,12,9995000,0,0.0,0.0,109411291.0,0.0,0.0,387301.0,0.0,0.0,109272478.0
24,J,111345,1,2351101,27,8024.65,7132.76,254568487.0,0.0,0.0,1901720.0,0.0,35423.42,284260563.0
24,J,111345,2,2351199,27,97.0,97.0,1285038.0,0.0,0.0,0.0,0.0,13247.81,1285038.0
24,J,111345,3,2354000,27,5950.8,4860.34,41331148.0,0.0,0.0,0.0,0.0,8503.76,50604154.0
24,J,111345,4,3914000,27,2830.0,2830.0,6124261.0,0.0,0.0,0.0,0.0,2164.05,6124261.0
24,J,111345,5,3912006,27,8250.0,8250.0,2132930.0,0.0,0.0,0.0,0.0,258.54,2132930.0
24,J,111345,12,9995000,0,0.0,0.0,305441864.0,0.0,0.0,1901720.0,0.0,0.0,344406946.0
24,J,111346,1,2351101,27,11340.33,11385.75,391319577.0,4100890.0,0.0,146233.0,0.0,33996.22,385528346.0
24,J,111346,2,2351102,27,2011.66,2023.02,59139256.0,0.0,0.0,0.0,0.0,29233.15,58807167.0
24,J,111346,3,2354000,27,2784.45,2744.45,14062174.0,0.0,0.0,0.0,0.0,5123.86,14267128.0
24,J,111346,4,3914000,27,2770.9,2770.9,5819070.0,0.0,0.0,0.0,0.0,2100.06,5819070.0
24,J,111346,12,9995000,0,0.0,0.0,470340077.0,4100890.0,0.0,146233.0,0.0,0.0,464421711.0
24,J,111347,1,2353099,9,29325.71,26390.08,206472200.0,93989.0,0.0,15409.0,0.0,7819.71,229318546.0
24,J,111347,2,2351102,27,1675.79,1115.58,31966910.0,0.0,0.0,0.0,0.0,28654.97,48019710.0
24,J,111347,3,3914000,27,2681.0,2681.0,2815063.0,0.0,0.0,0.0,0.0,1050.0,2815063.0
24,J,111347,12,9995000,0,0.0,0.0,241254173.0,93989.0,0.0,15409.0,0.0,0.0,280153319.0
24,J,111348,1,2351102,27,284.52,188.22,5393178.0,20.0,0.0,0.0,0.0,28653.48,8152488.0
24,J,111348,12,9995000,0,0.0,0.0,5393178.0,20.0,0.0,0.0,0.0,0.0,8152488.0
24,J,111349,1,2352002,27,9068.01,7821.99,307122932.0,14491568.0,0.0,998248.0,0.0,37283.75,338089414.0
24,J,111349,2,3914000,27,2459.67,1334.9,2947597.0,140362.0,0.0,0.0,0.0,2102.96,5172576.0
24,J,111349,3,2354000,27,4641.12,5687.61,58271330.0,7603263.0,0.0,1147320.0,0.0,8706.78,40409193.0
24,J,111349,4,3912006,27,1823.55,1740.89,1477079.0,0.0,0.0,0.0,0.0,848.46,1547213.0
24,J,111349,11,9921100,0,0.0,0.0,1196507.0,0.0,0.0,0.0,0.0,0.0,1196507.0
24,J,111349,12,9995000,0,0.0,0.0,371015445.0,22235193.0,0.0,2145568.0,0.0,0.0,386414903.0
24,J,111350,1,2351101,27,4633.0,4100.0,145500560.0,0.0,0.0,1359433.0,0.0,35156.37,162879474.0
24,J,111350,2,2354000,27,6940.0,6222.0,109760471.0,0.0,0.0,148928.0,0.0,17616.77,122260384.0
24,J,111350,11,9921100,0,0.0,0.0,6628360.0,0.0,0.0,0.0,0.0,0.0,6628360.0
24,J,111350,12,9995000,0,0.0,0.0,261889391.0,0.0,0.0,1508361.0,0.0,0.0,291768218.0
24,J,111351,1,2351102,27,3294.0,3051.0,103754460.0,0.0,0.0,680032.0,0.0,33783.82,111283896.0
24,J,111351,12,9995000,0,0.0,0.0,103754460.0,0.0,0.0,680032.0,0.0,0.0,111283896.0
24,J,111352,1,2352001,27,59120.0,48120.0,1565949604.0,0.0,0.0,3383804.0,0.0,32472.27,1919760808.0
24,J,111352,2,2354000,27,95537.0,76320.0,229987027.0,0.0,0.0,403820.0,0.0,3008.17,287391127.0
24,J,111352,3,3914000,27,49146.0,37120.0,66917400.0,0.0,0.0,314250.0,0.0,1794.27,88180992.0
24,J,111352,4,3912006,27,63737.0,63737.0,6660597.0,0.0,0.0,0.0,0.0,104.5,6660597.0
24,J,111352,12,9995000,0,0.0,0.0,1869514628.0,0.0,0.0,4101874.0,0.0,0.0,2301993524.0
24,J,111353,1,2352001,27,168718.0,141862.5,5345850580.0,0.0,0.0,18567492.0,0.0,37552.44,6335772653.0
24,J,111353,2,2354000,27,70653.2,68986.4,753630188.0,0.0,0.0,0.0,0.0,10924.33,771838861.0
24,J,111353,3,3914000,27,482099.5,482099.5,1043533296.0,0.0,0.0,0.0,0.0,2164.56,1043533296.0
24,J,111353,11,9921100,0,0.0,0.0,12556781.0,0.0,0.0,0.0,0.0,0.0,12556781.0
24,J,111353,12,9995000,0,0.0,0.0,7155570845.0,0.0,0.0,18567492.0,0.0,0.0,8163701591.0
24,J,111354,1,2352002,27,22813.0,28996.0,1068291000.0,0.0,0.0,5301000.0,0.0,36659.88,836321936.0
24,J,111354,2,2354000,27,13828.0,13828.0,124379000.0,0.0,0.0,0.0,0.0,8994.72,124379000.0
24,J,111354,3,3914000,27,5856.0,5856.0,14465000.0,0.0,0.0,0.0,0.0,2470.12,14465000.0
